,FRS,His,F
106,0.643598615916955,0.7254340404279146,0
107,1.0965013456362938,0.7786644549287005,0
108,0.619761630142253,0.716548909491857,0
109,0.8104575163398693,1.200443486300342,0
110,1.215686274509804,0.9676119331507251,0
111,0.6912725874663591,0.8516243331266318,0
112,0.7151095732410612,1.1691924080487917,0
113,1.1680123029604,1.1879175433121358,0
114,0.5482506728181469,0.751250098165828,0
115,1.0249903883121876,0.9363553366330829,1
116,0.6912725874663591,1.0627362515107044,0
117,1.334871203383314,1.0665295701115272,1
118,0.47673971549404076,0.8436552545872413,0
119,1.0965013456362938,1.0945475161898337,0
120,0.7627835447904653,0.963034963137641,0
121,1.1203383314109958,0.9118303399164811,0
122,0.9534794309880815,0.9026919951338329,0
123,1.0011534025374855,0.9766294594303376,0
124,1.0382138256762559,0.9794188249443478,0
125,0.9849720910261915,1.0025743347602116,0
126,0.7187634177758695,0.7187634177758695,0
127,0.8784886217260627,0.55933670293202,0
128,1.0914555603263203,1.0154179515443498,0
129,1.304422498926578,1.0945475161898337,0
130,0.5856590811507085,0.8367061888949074,0
131,1.4907685702018034,1.0651086422698701,0
132,1.3310433662516101,0.8791703187321291,0
133,0.7720051524259339,0.7720051524259339,0
134,0.7986260197509661,1.1879175433121358,0
135,0.8784886217260627,0.9287273508505803,1
136,1.2245598969514815,0.9267294019545249,0
137,0.7453842851009017,0.9118303399164811,0
138,0.47917561185057966,0.983495224032198,0
139,1.3310433662516101,1.0665295701115272,1
140,0.7187634177758695,0.5262856087917928,0
141,0.7986260197509661,1.0435432209842894,0
142,0.6655216831258051,0.9846399368932229,0
143,0.9849720910261915,1.0738756547207933,0
144,1.0914555603263203,0.716548909491857,0
145,0.5856590811507085,0.751250098165828,0
146,1.3576642335766425,1.1691924080487917,0
147,0.7986260197509661,0.9877329271117138,0
148,1.0115929583512238,0.9029642151160645,1
149,0.8784886217260627,1.1286824001448124,0
150,1.0914555603263203,0.8395794391648058,0
151,0.9317303563761271,1.1284039871159321,1
152,1.153369160810252,0.8838601700701614,1
153,1.0508474576271185,0.9846399368932229,0
154,0.9226953286482017,0.743282348077718,0
155,1.1021083092186854,1.0945475161898337,0
156,0.5894997933030177,0.8577699059123137,0
157,1.6659776767259198,1.1284039871159321,0
158,0.43571723852831745,0.7082656547355441,0
159,1.7172385283174865,1.136219972646547,1
160,1.358412567176519,1.1286824001448124,0
161,0.7689127738735014,1.037604648596319,0
162,1.358412567176519,0.8390036849696073,0
163,0.8714344770566349,0.9415802905511266,0
164,0.6151302190988012,0.9952561599564848,0
165,1.2302604381976023,0.8516243331266318,0
166,0.743282348077718,0.9676119331507251,0
167,1.0764778834229018,0.9776305667700053,0
168,0.9995866060355518,1.053917002807103,1
169,1.3071517155849524,1.0816431010671497,0
170,1.2302604381976023,1.192569935238322,0
171,0.6407606448945845,0.7292372645322865,0
172,0.5638693675072344,0.9029642151160645,0
173,1.6147168251343529,1.1623831187083276,0
174,0.8714344770566349,0.8857843220619558,0
175,0.743282348077718,0.8051233751978452,0
176,0.41008681273253406,0.8367061888949074,0
177,1.3071517155849524,1.2240930037199895,1
178,1.0252170318313352,1.0025743347602116,0
179,0.7689127738735014,1.0738756547207933,0
180,1.002184359982525,0.8838601700701614,0
181,1.6251638269986894,1.2025891833030453,1
182,0.7584097859327217,0.9893166600575023,0
183,0.9750982961992136,0.9415802905511266,0
184,0.8125819134993447,0.9846399368932229,1
185,1.0292704237658366,0.9979098549480709,1
186,0.8396679772826562,0.8791703187321291,0
187,0.7042376583660988,0.9766294594303376,0
188,1.27304499781564,1.1691924080487917,0
189,0.5417212756662299,0.8577699059123137,0
190,1.27304499781564,0.9882008507880017,0
191,0.6500655307994757,0.8367061888949074,0
192,0.6771515945827873,1.0651086422698701,0
193,1.164700742682394,0.6925524108132638,0
194,1.3543031891655746,1.2240930037199895,1
195,0.5958934032328528,0.7786644549287005,0
196,0.7584097859327217,1.200443486300342,0
197,1.1376146788990826,1.1879175433121358,0
198,0.7854958497160333,0.8051233751978452,0
199,1.0834425513324597,1.1286824001448124,0
200,1.1917868064657056,0.963034963137641,0
201,1.2459589340323285,0.9794188249443478,0
202,0.2166885102664919,0.8790570573153088,0
203,1.164700742682394,0.9218698627968672,0
204,1.0834425513324597,1.1284039871159321,0
205,0.7584097859327217,0.9776305667700053,0
206,1.1917868064657056,0.8386575153845879,0
207,0.7854958497160333,0.9877329271117138,0
208,1.1692732290708372,0.9794188249443478,0
209,1.0266789328426864,0.9776305667700053,0
210,0.9411223551057958,0.9029642151160645,0
211,1.140754369825207,0.9918562479471394,0
212,0.9411223551057958,1.1286824001448124,0
213,0.9981600735970562,0.8930574875108683,0
214,0.7414903403863846,0.9223555252949787,0
215,1.5114995400183993,0.9545955826743343,0
216,0.9126034958601656,0.9299476031849991,0
217,1.0266789328426864,1.146206123581141,0
218,1.3118675252989882,0.9877329271117138,1
219,0.7700091996320148,0.801638566692417,0
220,0.9981600735970562,0.8367061888949074,1
221,0.9411223551057958,0.6573406824678986,0
222,0.39926402943882244,0.8303275467675268,0
223,1.140754369825207,1.192569935238322,0
224,1.0266789328426864,1.0945475161898337,1
225,0.7129714811407544,0.9096378702121084,0
226,1.283348666053358,1.0651086422698701,0
227,0.5988960441582337,0.9267294019545249,0
228,1.3118675252989882,1.0816431010671497,1
229,1.0551977920883164,1.158276244295486,0
230,1.0837166513339467,1.1284039871159321,0
231,0.6559337626494941,0.8857843220619558,0
232,1.5685372585096597,1.0025743347602116,0
233,0.7985280588776449,0.9882008507880017,0
234,1.0837166513339467,0.9952561599564848,0
235,0.7129714811407544,0.9846399368932229,0
236,0.9432048681541583,0.8386575153845879,0
237,1.2261663286004056,0.7417718336993032,0
238,1.0060851926977687,0.8838601700701614,0
239,1.13184584178499,0.9363553366330829,0
240,0.5030425963488844,1.0627362515107044,0
241,0.9432048681541583,0.9641649763353618,0
242,1.1004056795131847,1.053917002807103,0
243,1.4776876267748478,1.2576064908722109,1
244,0.7231237322515213,0.9846399368932229,0
245,0.9746450304259635,1.0025743347602116,0
246,1.6977687626774849,1.0435432209842894,0
247,0.565922920892495,1.0665295701115272,0
248,0.8803245436105477,1.1066009611106167,0
249,0.6602434077079108,1.2240930037199895,0
250,0.691683569979716,1.0651086422698701,0
251,1.0060851926977687,1.200443486300342,1
252,0.44016227180527384,0.9415802905511266,0
253,1.4148073022312373,1.1284039871159321,0
254,0.8488843813387424,0.9937112922738294,0
255,0.8803245436105477,0.8531188625594636,0
256,0.8803245436105477,0.8617130279289268,0
257,1.3204868154158216,1.2654597791696234,1
258,1.037525354969574,0.7881118795669493,0
259,0.7545638945233266,0.9893166600575023,0
260,1.2261663286004056,0.8790570573153088,1
261,0.47160243407707914,0.9026919951338329,0
262,0.22008113590263692,0.22008113590263692,0
263,1.7606490872210954,0.8436552545872413,0
264,0.9451219512195121,0.9766294594303376,0
265,0.9136178861788617,1.0435432209842894,0
266,0.7560975609756098,0.9776305667700053,0
267,1.5752032520325203,0.8700283326793667,0
268,0.9766260162601625,0.9794188249443478,0
269,0.9451219512195121,1.136219972646547,0
270,0.6300813008130081,1.0025743347602116,0
271,1.6697154471544715,1.1286824001448124,1
272,1.0711382113821137,1.1623831187083276,1
273,0.6615853658536585,0.963034963137641,0
274,1.1971544715447153,1.1284039871159321,0
275,0.4410569105691057,0.4410569105691057,0
276,0.4410569105691057,1.2223217957383963,0
277,1.2286585365853657,0.8617130279289268,0
278,0.6300813008130081,0.9118303399164811,0
279,0.7876016260162602,0.9846399368932229,0
280,0.9451219512195121,0.751250098165828,0
281,0.7560975609756098,0.7254340404279146,0
282,0.5040650406504065,0.7082656547355441,0
283,1.2286585365853657,1.0945475161898337,0
284,0.8191056910569106,0.8436552545872413,0
285,1.165650406504065,0.9059143188395062,0
286,0.6930894308943089,1.1879175433121358,0
287,1.2286585365853657,1.360914850700853,1
288,0.25203252032520324,0.8790570573153088,0
289,1.9847560975609755,1.192569935238322,1
290,0.850609756097561,0.8617261904761905,0
291,0.4725609756097561,0.4725609756097561,0
292,1.1381642512077295,0.8386575153845879,0
293,1.4376811594202898,1.192569935238322,1
294,0.9584541062801932,0.8680829241220398,0
295,0.748792270531401,0.821045402454479,0
296,0.41932367149758454,1.200443486300342,0
297,1.9169082125603865,1.1794039330835857,1
298,1.6473429951690821,0.9223555252949787,1
299,0.41932367149758454,0.8838601700701614,0
300,0.9884057971014493,0.751250098165828,0
301,0.778743961352657,1.1284039871159321,0
302,0.748792270531401,0.8577699059123137,0
303,0.6888888888888889,0.7417718336993032,0
304,0.6589371980676328,0.6516546379382823,0
305,0.9584541062801932,0.8885668276972624,0
306,0.5990338164251208,1.0945475161898337,0
307,1.4077294685990338,0.8531188625594636,0
308,0.6589371980676328,0.9846399368932229,0
309,1.6473429951690821,1.2654597791696234,0
310,0.778743961352657,1.053917002807103,0
311,0.9884057971014493,1.1879175433121358,0
312,1.2280193236714976,1.0053828345295175,0
313,0.5690821256038647,0.9979098549480709,0
314,1.0183574879227053,0.9218698627968672,0
315,0.7188405797101449,0.9776305667700053,0
316,1.0183574879227053,0.9434782608695653,1
317,0.778743961352657,0.8257772289988109,0
318,1.4676328502415459,1.0651086422698701,0
319,0.808695652173913,0.9382581090407178,0
320,1.2104761904761905,0.9267294019545249,0
321,1.1514285714285715,0.9415802905511266,0
322,0.9742857142857143,1.1286824001448124,1
323,0.9447619047619048,1.0166136042714524,0
324,1.5647619047619048,0.9776305667700053,0
325,0.560952380952381,0.8189293015973771,0
326,1.4466666666666668,1.146206123581141,0
327,0.8857142857142858,1.192569935238322,1
328,1.121904761904762,0.8573683221644641,0
329,0.7676190476190476,0.9382581090407178,0
330,1.121904761904762,0.7634770953791462,0
331,0.8266666666666667,0.8531188625594636,0
332,0.560952380952381,0.9794188249443478,0
333,1.5942857142857143,0.8617261904761905,0
334,1.4466666666666668,1.1284039871159321,1
335,0.6495238095238096,0.9218698627968672,0
336,0.2361904761904762,0.8721708678329041,0
337,1.741904761904762,0.9882008507880017,0
338,1.1514285714285715,0.9846399368932229,0
339,0.7085714285714286,0.8577699059123137,0
340,1.2990476190476192,1.360914850700853,0
341,0.8857142857142858,0.8617130279289268,0
342,1.1514285714285715,1.0025743347602116,1
343,0.6790476190476191,1.158276244295486,0
344,0.8857142857142858,0.8857142857142858,0
345,1.003809523809524,0.9059143188395062,0
346,1.3876190476190478,1.2025891833030453,0
347,0.6790476190476191,1.1794039330835857,0
348,1.3273862622658341,1.0651086422698701,0
349,1.023193577163247,0.8700283326793667,0
350,0.9125780553077609,1.0053828345295175,0
351,0.8849241748438894,1.200443486300342,1
352,1.2444246208742193,0.9877329271117138,0
353,0.9125780553077609,0.9223555252949787,0
354,0.8019625334522748,0.8577699059123137,0
355,1.1061552185548618,0.8790570573153088,0
356,0.6083853702051739,0.6083853702051739,0
357,1.4103479036574487,1.1794039330835857,0
358,0.49776984834968774,0.6927703730912526,0
359,1.4656556645851917,1.0945475161898337,1
360,0.7190008920606601,0.6516546379382823,0
361,1.2444246208742193,1.0025743347602116,0
362,0.8849241748438894,0.9545955826743343,0
363,0.7190008920606601,1.0166136042714524,0
364,0.5807314897413024,0.9363553366330829,0
365,0.7190008920606601,0.9846399368932229,0
366,0.6636931311329171,1.1284039871159321,0
367,1.4103479036574487,1.1407077885055783,0
368,0.7743086529884032,1.0435432209842894,0
369,1.1891168599464763,0.821045402454479,0
370,1.4380017841213202,1.192569935238322,1
371,0.5807314897413024,0.9794188249443478,0
372,0.7190008920606601,0.9595512993186902,0
373,0.967885816235504,0.9776305667700053,0
374,1.3550401427297056,1.1691924080487917,1
375,0.35950044603033005,0.9096378702121084,0
376,0.7610697062691802,0.8838601700701614,0
377,1.2503288031565103,0.9026919951338329,0
378,1.7939500219202105,1.360914850700853,1
379,0.5164401578255151,1.1284039871159321,0
380,0.5164401578255151,0.5262856087917928,0
381,1.1687856203419553,0.9776305667700053,0
382,0.9241560718982903,0.7894928518611654,0
383,1.0056992547128454,1.0025743347602116,0
384,1.1144234984655854,0.8857843220619558,0
385,0.6251644015782551,0.9595512993186902,0
386,1.0600613765892153,0.821045402454479,0
387,0.8154318281455503,0.8584618168155279,0
388,0.9785181937746603,0.9299476031849991,0
389,0.6251644015782551,0.699368642921942,0
390,1.1959666812801404,0.9893166600575023,0
391,0.46207803594914515,0.5785072032214611,0
392,1.0056992547128454,1.2223217957383963,1
393,1.1959666812801404,1.0958899025536468,1
394,0.3533537921964051,0.55933670293202,0
395,1.4134151687856205,1.0945475161898337,0
396,0.7338886453309952,0.9952561599564848,0
397,1.0328803156510302,0.8573683221644641,0
398,0.9785181937746603,0.8529571277748034,0
399,1.0328803156510302,0.9846399368932229,0
400,0.3805348531345901,0.9415802905511266,0
401,1.5493204734765456,1.192569935238322,1
402,0.7338886453309952,0.998908402943487,0
403,1.0328803156510302,0.8790570573153088,0
404,0.9736842105263158,0.9979098549480709,0
405,1.1455108359133128,1.0025743347602116,0
406,0.34365325077399383,0.5262856087917928,0
407,1.3459752321981424,1.192569935238322,1
408,1.1741486068111455,0.9035283498921283,0
409,1.0023219814241486,1.1286824001448124,0
410,0.945046439628483,0.9918562479471394,0
411,1.2314241486068112,0.8930574875108683,0
412,0.8304953560371517,1.0651086422698701,0
413,1.0309597523219816,0.7634770953791462,0
414,0.9736842105263158,0.9846399368932229,0
415,0.8877708978328174,0.6927703730912526,0
416,0.8877708978328174,0.8616968232472902,0
417,0.8018575851393189,0.8051233751978452,0
418,1.4891640866873066,0.8516243331266318,0
419,0.6873065015479877,0.8531188625594636,0
420,1.0023219814241486,1.2240930037199895,1
421,0.7732198142414861,0.9952561599564848,0
422,1.5464396284829722,1.053917002807103,1
423,0.5154798761609908,1.1284039871159321,0
424,0.7732198142414861,0.7082656547355441,0
425,0.8304953560371517,0.8386575153845879,0
426,0.315015479876161,0.9776305667700053,0
427,1.1455108359133128,0.9595512993186902,0
428,1.460526315789474,0.8790570573153088,0
429,0.8591331269349846,1.2025891833030453,0
430,0.945046439628483,1.158276244295486,1
431,1.1741486068111455,1.016640866873065,0
432,0.9916696848967764,0.8790570573153088,0
433,1.018471568272365,0.9415802905511266,0
434,1.1256791017747192,0.8051233751978452,0
435,1.1792828685258963,0.9393548298200739,0
436,0.8308583846432451,1.1623831187083276,0
437,1.018471568272365,0.8857843220619558,0
438,1.4204998189061933,1.0738756547207933,1
439,0.8844621513944223,0.821045402454479,0
440,1.3132922854038391,0.9776305667700053,1
441,0.5628395508873596,0.5628395508873596,0
442,0.7236508511408909,0.8516243331266318,0
443,0.6164433176385368,0.9952561599564848,0
444,1.5545092357841361,0.9979098549480709,0
445,0.32162260050706265,0.9223555252949787,0
446,0.8576602680188337,0.963034963137641,0
447,0.5092357841361825,1.1407077885055783,0
448,0.37522636725823977,0.9794188249443478,0
449,1.6885186526620788,1.0945475161898337,1
450,0.8308583846432451,1.1286824001448124,0
451,0.6700470843897138,0.9540485292905196,0
452,0.6432452010141253,1.1284039871159321,0
453,1.8225280695400217,1.200443486300342,1
454,1.7957261861644331,0.9846399368932229,0
455,0.18761318362911988,0.8930574875108683,0
456,1.1524809851503077,0.8442593263310394,0
457,0.5092357841361825,1.2240930037199895,0
458,0.9648678015211879,1.146206123581141,0
459,0.9380659181455994,1.2223217957383963,0
460,1.2314674735249622,1.0025743347602116,0
461,0.6996974281391831,0.9846399368932229,0
462,0.5877458396369137,1.1879175433121358,0
463,1.2594553706505296,0.8577699059123137,0
464,1.0075642965204237,0.9545955826743343,1
465,1.0635400907715582,0.9918562479471394,0
466,0.47579425113464446,0.8436552545872413,0
467,1.3154311649016641,0.9794188249443478,0
468,1.119515885022693,0.9096378702121084,0
469,1.1475037821482603,1.1623831187083276,0
470,1.5113464447806355,1.1691924080487917,0
471,0.5877458396369137,0.5785072032214611,0
472,0.2518910741301059,0.2518910741301059,0
473,1.819213313161876,1.1284039871159321,0
474,0.9236006051437217,0.8790570573153088,0
475,1.0915279878971256,1.146206123581141,0
476,1.4273827534039334,1.192569935238322,1
477,0.3918305597579425,0.9299476031849991,0
478,1.035552193645991,1.1286824001448124,1
479,0.5877458396369137,0.9776305667700053,0
480,0.5317700453857791,0.8529571277748034,0
481,1.56732223903177,1.1066009611106167,0
482,1.2314674735249622,0.9877329271117138,0
483,0.6437216338880484,0.8144037702507413,0
484,0.783661119515885,0.699368642921942,0
485,1.1475037821482603,1.0166136042714524,1
486,0.867624810892587,0.8223981626285485,0
487,1.2034795763993948,1.0651086422698701,0
488,0.6666666666666666,0.6666666666666666,0
489,1.1746031746031746,0.9776305667700053,0
490,1.1111111111111112,0.9595512993186902,0
491,0.9206349206349206,0.8529571277748034,0
492,0.6666666666666666,0.9882008507880017,0
493,0.7619047619047619,0.9415802905511266,0
494,0.4444444444444444,0.7417718336993032,0
495,1.5555555555555556,1.1284039871159321,0
496,0.7619047619047619,0.7848909114513937,0
497,0.9523809523809523,0.8930574875108683,0
498,1.3015873015873016,1.200443486300342,0
499,0.7936507936507936,0.7292372645322865,0
500,1.1111111111111112,1.0958899025536468,0
501,1.1428571428571428,1.192569935238322,1
502,1.4285714285714286,1.2240930037199895,0
503,0.5079365079365079,1.0435432209842894,0
504,0.6666666666666666,0.8790570573153088,0
505,0.7936507936507936,0.9363553366330829,1
506,1.2698412698412698,1.0166136042714524,0
507,0.8888888888888888,0.8700283326793667,0
508,0.7936507936507936,0.5785072032214611,0
509,0.6984126984126984,0.9223555252949787,0
510,1.6507936507936507,1.1286824001448124,1
511,0.5396825396825397,0.821045402454479,0
512,1.4603174603174602,1.037604648596319,1
513,0.9206349206349206,0.9096378702121084,0
514,1.1111111111111112,1.0025743347602116,0
515,0.6349206349206349,0.9676119331507251,0
516,0.6039642440730665,0.9676119331507251,0
517,0.8052856587640886,0.8436552545872413,0
518,0.6902448503692188,1.2223217957383963,0
519,1.0353672755538281,0.8617130279289268,0
520,1.725612125923047,1.1879175433121358,1
521,0.8628060629615235,1.1691924080487917,0
522,0.9778468713563933,1.1284039871159321,0
523,1.092887679751263,0.8857843220619558,0
524,0.891566265060241,0.9035283498921283,0
525,1.1216478818499807,0.9918562479471394,0
526,1.3229692965410027,1.0053828345295175,1
527,0.891566265060241,0.9952561599564848,0
528,0.6039642440730665,0.6573406824678986,0
529,1.2366886902448504,1.192569935238322,1
530,0.2300816167897396,0.6925524108132638,0
531,1.6968519238243296,0.9223555252949787,0
532,0.8340458608628061,1.1623831187083276,0
533,1.4380101049358724,1.0738756547207933,0
534,1.5530509133307422,0.9776305667700053,0
535,0.4026428293820443,0.5785072032214611,0
536,0.8340458608628061,1.0166136042714524,0
537,1.4667703070345899,1.2025891833030453,1
538,0.8340458608628061,0.8051233751978452,0
539,0.5464438398756315,0.821045402454479,0
540,0.6614846482705014,1.053917002807103,0
541,1.4955305091333073,0.963034963137641,0
542,0.6327244461717839,0.9267294019545249,0
543,1.3229692965410027,0.9363553366330829,0
544,0.9983136593591906,1.192569935238322,0
545,1.1854974704890389,0.9299476031849991,0
546,0.8111298482293424,0.9393548298200739,0
547,0.748735244519393,0.8930574875108683,0
548,1.1854974704890389,0.9415802905511266,0
549,0.4679595278246206,0.6967056581273412,0
550,0.6551433389544689,0.699368642921942,0
551,1.903035413153457,1.2654597791696234,1
552,1.279089376053963,1.152699693327141,1
553,0.9359190556492412,0.8531188625594636,0
554,0.9359190556492412,0.8223981626285485,0
555,0.8735244519392918,0.9893166600575023,0
556,0.9671163575042159,0.9223555252949787,0
557,0.8111298482293424,1.0945475161898337,0
558,0.748735244519393,0.5785072032214611,0
559,1.1854974704890389,0.9118303399164811,0
560,1.5286677908937607,0.9766294594303376,0
561,1.1854974704890389,1.1733432043282555,0
562,0.9359190556492412,1.1879175433121358,0
563,0.6239460370994941,0.8790570573153088,0
564,1.4350758853288366,1.1286824001448124,0
565,0.8735244519392918,0.821045402454479,0
566,0.21838111298482296,0.6573406824678986,0
567,1.5598650927487354,1.1284039871159321,1
568,0.8423271500843171,1.0627362515107044,0
569,1.06070826306914,0.9776305667700053,0
570,1.3726812816188871,1.200443486300342,1
571,0.6863406408094436,1.0166136042714524,0
572,0.9875161429186398,0.9118303399164811,0
573,1.17864829961257,1.0738756547207933,1
574,1.3060697374085235,0.9223555252949787,1
575,0.8282393456736978,1.152699693327141,0
576,0.7326732673267327,0.7326732673267327,0
577,1.0193715023676282,0.9794188249443478,0
578,0.5733964700817908,1.192569935238322,0
579,1.688334050796384,0.9776305667700053,1
580,0.8600947051226863,1.0651086422698701,0
581,0.7008179078777443,0.7961319338139894,0
582,0.4459750322858373,0.4459750322858373,0
583,1.2105036590615583,0.9595512993186902,0
584,1.3060697374085235,0.9979098549480709,0
585,0.38226431338786054,0.38226431338786054,0
586,0.7963839862247095,0.8531188625594636,0
587,1.2423590185105469,0.8436552545872413,0
588,0.38226431338786054,0.8529571277748034,0
589,1.2423590185105469,0.7292372645322865,0
590,0.7008179078777443,0.8617130279289268,0
591,1.8157554885923375,1.2240930037199895,0
592,1.0512268618166165,0.983495224032198,0
593,0.8600947051226863,0.9952561599564848,0
594,0.6371071889797676,0.9918562479471394,0
595,1.2423590185105469,1.0025743347602116,0
596,0.8282393456736978,0.7848909114513937,0
597,1.0512268618166165,0.8362031855359451,0
598,1.6246233318984074,1.053917002807103,1
599,0.7963839862247095,0.9415802905511266,0
600,0.8149089368911479,1.0945475161898337,0
601,1.3163913595933925,0.9415802905511266,0
602,1.253706056755612,1.360914850700853,0
603,1.0969927996611606,1.0435432209842894,0
604,0.5955103769589157,0.9223555252949787,0
605,1.473104616687844,1.0025743347602116,0
606,0.940279542566709,0.8857843220619558,0
607,1.0029648454044895,1.0738756547207933,0
608,0.940279542566709,1.0665295701115272,0
609,0.5955103769589157,1.192569935238322,0
610,1.0969927996611606,1.158276244295486,1
611,0.8462515883100381,1.0651086422698701,0
612,1.3790766624311732,1.1623831187083276,1
613,0.3447691656077933,1.2240930037199895,0
614,0.9716221939855993,0.8721708678329041,0
615,0.5955103769589157,0.9882008507880017,0
616,1.3163913595933925,1.1733432043282555,0
617,0.7208809826344769,0.8791703187321291,0
618,1.1910207539178315,0.9846399368932229,1
619,0.9716221939855993,1.1284039871159321,0
620,1.159678102498941,0.9937112922738294,1
621,1.0969927996611606,1.0053828345295175,0
622,0.6581956797966962,0.8436552545872413,0
623,1.0343074968233799,0.8577699059123137,0
624,1.0969927996611606,0.8790570573153088,0
625,0.9089368911478187,0.9545955826743343,0
626,0.8462515883100381,0.9118303399164811,0
627,0.940279542566709,0.72330085371391,0
628,1.0507745266781412,0.9846399368932229,1
629,1.0189328743545611,0.866092943201377,0
630,0.6049913941480206,1.1879175433121358,0
631,1.4647160068846816,0.9415802905511266,0
632,1.783132530120482,0.9952561599564848,0
633,0.2547332185886403,0.8051233751978452,0
634,0.6686746987951807,0.7881118795669493,0
635,1.1781411359724612,1.200443486300342,0
636,0.5094664371772806,0.9776305667700053,0
637,1.5283993115318415,1.0025743347602116,0
638,1.114457831325301,0.9393548298200739,0
639,0.5413080895008606,0.6967056581273412,0
640,1.0189328743545611,0.8257772289988109,0
641,0.923407917383821,1.1286824001448124,0
642,0.2547332185886403,0.8390036849696073,0
